"#""+ESI Scan (scans: #13-17"," 5 scans) Frag=200.0V 154-254 GFPuv oMeY run002.d  Subtract Deconvoluted (Isotope Width=0.0)""",,
#Point,X(Daltons),Y(Counts),
3273,26273,2616.339844,
3274,26274,2720.933838,
3275,26275,2696.085205,
3276,26276,2561.107422,
3277,26277,2422.075684,
3278,26278,2334.500977,
3279,26279,2318.162109,
3280,26280,2376.517578,
3281,26281,2474.130859,
3282,26282,2563,
3283,26283,2630.691406,
3284,26284,2704.544678,
3285,26285,2838.890625,
3286,26286,3057.762939,
3287,26287,3270.045898,
3288,26288,3352.976074,
3289,26289,3344.173584,
3290,26290,3391.755615,
3291,26291,3517.621338,
3292,26292,3594.052002,
3293,26293,3523.418701,
3294,26294,3339.598145,
3295,26295,3179.554932,
3296,26296,3166.305908,
3297,26297,3283.148193,
3298,26298,3399.679932,
3299,26299,3462.122803,
3300,26300,3597.07959,
3301,26301,3913.08667,
3302,26302,4260.520508,
3303,26303,4372.431641,
3304,26304,4183.24707,
3305,26305,3848.388672,
3306,26306,3579.141113,
3307,26307,3537.670654,
3308,26308,3739.050049,
3309,26309,4051.713379,
3310,26310,4322.75293,
3311,26311,4453.458008,
3312,26312,4458.096191,
3313,26313,4513.830078,
3314,26314,4804.189941,
3315,26315,5296.178223,
3316,26316,5861.202148,
3317,26317,6447.108398,
3318,26318,6883.058105,
3319,26319,6889.94043,
3320,26320,6462.630859,
3321,26321,5900.041992,
3322,26322,5447.621582,
3323,26323,5129.057129,
3324,26324,4969.122559,
3325,26325,5212.148438,
3326,26326,6135.29248,
3327,26327,7729.048828,
3328,26328,9673.341797,
3329,26329,11634.21289,
3330,26330,13597.67676,
3331,26331,15769.46973,
3332,26332,18034.6543,
3333,26333,19740.72461,
3334,26334,20280.79688,
3335,26335,19796.47656,
3336,26336,18942.18164,
3337,26337,17975.79102,
3338,26338,16622.93164,
3339,26339,14917.40918,
3340,26340,13441.78809,
3341,26341,12459.30957,
3342,26342,11598.07813,
3343,26343,10612.18262,
3344,26344,9725.213867,
3345,26345,9264.229492,
3346,26346,9322.768555,
3347,26347,9605.079102,
3348,26348,9645.603516,
3349,26349,9299.515625,
3350,26350,8870.118164,
3351,26351,8691.34082,
3352,26352,8743.569336,
3353,26353,8817.481445,
3354,26354,8835.352539,
3355,26355,8772.712891,
3356,26356,8434.681641,
3357,26357,7631.268555,
3358,26358,6514.458984,
3359,26359,5441.684082,
3360,26360,4637.675293,
3361,26361,4168.030762,
3362,26362,4013.112793,
3363,26363,4080.557373,
3364,26364,4238.653809,
3365,26365,4330.609863,
3366,26366,4242.881348,
3367,26367,4032.169678,
3368,26368,3861.213135,
3369,26369,3790.804199,
3370,26370,3776.260254,
3371,26371,3821.460938,
3372,26372,3993.224365,
3373,26373,4369.272461,
3374,26374,5017.214844,
3375,26375,5841.579102,
3376,26376,6473.394531,
3377,26377,6602.291992,
3378,26378,6367.254883,
3379,26379,6117.279785,
3380,26380,5938.729492,
3381,26381,5692.049805,
3382,26382,5385.348633,
3383,26383,5238.881836,
3384,26384,5341.507813,
3385,26385,5510.263672,
3386,26386,5567.98291,
3387,26387,5509.412598,
3388,26388,5373.15332,
3389,26389,5160.605469,
3390,26390,4919.694336,
3391,26391,4794.213867,
3392,26392,4925.915039,
3393,26393,5350.02832,
3394,26394,5981.733887,
3395,26395,6599.319336,
3396,26396,6894.566406,
3397,26397,6721.201172,
3398,26398,6231.489258,
3399,26399,5662.88623,
3400,26400,5163.03125,
3401,26401,4818.563477,
3402,26402,4624.94043,
3403,26403,4467.271973,
3404,26404,4226.631836,
3405,26405,3893.280762,
3406,26406,3609.407715,
3407,26407,3551.151855,
3408,26408,3728.192139,
3409,26409,3990.658691,
3410,26410,4220.127441,
3411,26411,4390.740723,
3412,26412,4479.100586,
3413,26413,4459.306641,
3414,26414,4399.420898,
3415,26415,4457.921875,
3416,26416,4693.417969,
3417,26417,4889.152344,
3418,26418,4731.57666,
3419,26419,4227.387207,
3420,26420,3710.730957,
3421,26421,3407.730225,
3422,26422,3267.898926,
3423,26423,3192.672363,
3424,26424,3183.720703,
3425,26425,3234.858887,
3426,26426,3249.174805,
3427,26427,3196.63623,
3428,26428,3224.500244,
3429,26429,3471.52124,
3430,26430,3899.022949,
3431,26431,4399.791992,
3432,26432,4908.866699,
3433,26433,5312.623535,
3434,26434,5443.041016,
3435,26435,5241.34668,
3436,26436,4800.337891,
3437,26437,4259.346191,
3438,26438,3744.36499,
3439,26439,3374.36792,
3440,26440,3230.02124,
3441,26441,3305.958984,
3442,26442,3541.906006,
3443,26443,3879.484131,
3444,26444,4264.138672,
3445,26445,4637.01123,
3446,26446,4901.28418,
3447,26447,4904.891602,
3448,26448,4602.141113,
3449,26449,4175.268555,
3450,26450,3862.684814,
3451,26451,3772.664063,
3452,26452,3901.036377,
3453,26453,4180.203125,
3454,26454,4472.422363,
3455,26455,4640.067871,
3456,26456,4633.921875,
3457,26457,4481.003418,
3458,26458,4280.976563,
3459,26459,4161.796387,
3460,26460,4143.568359,
3461,26461,4135.142578,
3462,26462,4071.348145,
3463,26463,3955.049316,
3464,26464,3821.033203,
3465,26465,3744.614258,
3466,26466,3785.547607,
3467,26467,3875.829834,
3468,26468,3883.864502,
3469,26469,3827.975098,
3470,26470,3909.707031,
3471,26471,4271.065918,
3472,26472,4819.418945,
3473,26473,5319.697266,
3474,26474,5541.253418,
3475,26475,5347.875977,
3476,26476,4784.284668,
3477,26477,4072.597412,
3478,26478,3444.382568,
3479,26479,2980.12085,
3480,26480,2657.070557,
3481,26481,2468.470459,
3482,26482,2417.567139,
3483,26483,2475.949463,
3484,26484,2599.45874,
3485,26485,2750.800781,
3486,26486,2902.844238,
3487,26487,3024.610596,
3488,26488,3075.275879,
3489,26489,3047.941162,
3490,26490,2987.083496,
3491,26491,2944.301514,
3492,26492,2965.940918,
3493,26493,3097.117188,
3494,26494,3339.236816,
3495,26495,3590.404053,
3496,26496,3676.679199,
3497,26497,3537.422363,
3498,26498,3329.627686,
3499,26499,3264.686523,
3500,26500,3417.219238,
3501,26501,3711.130859,
3502,26502,3986.669922,
3503,26503,4062.462646,
3504,26504,3879.560791,
3505,26505,3602.472656,
3506,26506,3447.32666,
3507,26507,3483.910156,
3508,26508,3667.740967,
3509,26509,3960.719971,
3510,26510,4355.384277,
3511,26511,4798.768066,
3512,26512,5222.024902,
3513,26513,5687.351074,
3514,26514,6312.504395,
3515,26515,6974.719727,
3516,26516,7313.90918,
3517,26517,7156.020996,
3518,26518,6715.711426,
3519,26519,6300.441895,
3520,26520,6080.477539,
3521,26521,6143.61377,
3522,26522,6446.260254,
3523,26523,6669.798828,
3524,26524,6393.420898,
3525,26525,5521.976563,
3526,26526,4380.003906,
3527,26527,3364.921143,
3528,26528,2685.151123,
3529,26529,2379.352783,
3530,26530,2402.836426,
3531,26531,2654.951172,
3532,26532,2973.300293,
3533,26533,3172.791748,
3534,26534,3167.27417,
3535,26535,3058.792236,
3536,26536,3029.138916,
3537,26537,3134.577393,
3538,26538,3266.017822,
3539,26539,3322.384521,
3540,26540,3358.022461,
3541,26541,3476.731445,
3542,26542,3641.070557,
3543,26543,3728.40332,
3544,26544,3709.421875,
3545,26545,3639.467285,
3546,26546,3593.714844,
3547,26547,3676.031006,
3548,26548,3934.096191,
3549,26549,4280.246094,
3550,26550,4616.431641,
3551,26551,4974.980957,
3552,26552,5481.649414,
3553,26553,6175.79248,
3554,26554,6874.04541,
3555,26555,7373.974609,
3556,26556,7749.108887,
3557,26557,8177.603516,
3558,26558,8592.023438,
3559,26559,8806.603516,
3560,26560,8870.208008,
3561,26561,8919.370117,
3562,26562,8798.994141,
3563,26563,8248.240234,
3564,26564,7331.78125,
3565,26565,6348.819336,
3566,26566,5546.876953,
3567,26567,5131.928711,
3568,26568,5262.769043,
3569,26569,5881.737305,
3570,26570,6672.485352,
3571,26571,7265.544434,
3572,26572,7492.93457,
3573,26573,7397.483887,
3574,26574,7056.486328,
3575,26575,6566.448242,
3576,26576,6140.336914,
3577,26577,5990.606445,
3578,26578,6147.94873,
3579,26579,6468.81543,
3580,26580,6740.864258,
3581,26581,6935.93457,
3582,26582,7380.024902,
3583,26583,8414.571289,
3584,26584,9968.554688,
3585,26585,11628.16797,
3586,26586,13093.25488,
3587,26587,14392.5,
3588,26588,15482.80176,
3589,26589,15950.62891,
3590,26590,15529.30957,
3591,26591,14644.3457,
3592,26592,13951.2998,
3593,26593,13539.93164,
3594,26594,13002.52637,
3595,26595,12091.9209,
3596,26596,11091.23828,
3597,26597,10633.6377,
3598,26598,11065.50781,
3599,26599,11895.63379,
3600,26600,12208.4834,
3601,26601,11637.65039,
3602,26602,10570.39648,
3603,26603,9615.094727,
3604,26604,9097.733398,
3605,26605,8950.743164,
3606,26606,9040.383789,
3607,26607,9396.767578,
3608,26608,10047.1543,
3609,26609,10831.5166,
3610,26610,11480.12207,
3611,26611,11878.29492,
3612,26612,12064.10059,
3613,26613,11934.25488,
3614,26614,11399.03223,
3615,26615,10712.50781,
3616,26616,10193.53418,
3617,26617,9878.485352,
3618,26618,9641.667969,
3619,26619,9420.255859,
3620,26620,9274.235352,
3621,26621,9343.398438,
3622,26622,9823.900391,
3623,26623,10899.01172,
3624,26624,12514.64648,
3625,26625,14262.30566,
3626,26626,15556.92578,
3627,26627,15967.36523,
3628,26628,15591.3584,
3629,26629,15066.45117,
3630,26630,14966.91309,
3631,26631,15338.4668,
3632,26632,15922.7959,
3633,26633,16484.54102,
3634,26634,16867.16602,
3635,26635,17079.79883,
3636,26636,17255.83984,
3637,26637,17375.61523,
3638,26638,17194.38281,
3639,26639,16567.93945,
3640,26640,15861.85352,
3641,26641,15682.4082,
3642,26642,16081.65723,
3643,26643,16548.02148,
3644,26644,16817.98828,
3645,26645,17330.98633,
3646,26646,18810.51953,
3647,26647,21353.3125,
3648,26648,24055.02734,
3649,26649,25709.57422,
3650,26650,25787.50195,
3651,26651,24773.71875,
3652,26652,23653.60938,
3653,26653,23075.61328,
3654,26654,23003.64453,
3655,26655,23019.85547,
3656,26656,22839.83203,
3657,26657,22515.16602,
3658,26658,22129.94531,
3659,26659,21678.46875,
3660,26660,21307.57617,
3661,26661,20982.55664,
3662,26662,20201.28516,
3663,26663,18705.96289,
3664,26664,16888.33789,
3665,26665,15263.80664,
3666,26666,14194.05664,
3667,26667,14137.02246,
3668,26668,15531.96289,
3669,26669,18182.4668,
3670,26670,21141.98828,
3671,26671,23418.37695,
3672,26672,24403.1582,
3673,26673,23842.7168,
3674,26674,22150.61523,
3675,26675,20248.93945,
3676,26676,18642.86133,
3677,26677,17313.86719,
3678,26678,16252.70605,
3679,26679,15483.08105,
3680,26680,14981.42285,
3681,26681,14738.10547,
3682,26682,14667.05566,
3683,26683,14654.60938,
3684,26684,14733.44238,
3685,26685,15000.16211,
3686,26686,15588.24707,
3687,26687,16692.37109,
3688,26688,18215.40234,
3689,26689,19578.54883,
3690,26690,20181.54102,
3691,26691,20063.34961,
3692,26692,19992.50195,
3693,26693,20590.73242,
3694,26694,21550.36914,
3695,26695,22130.43164,
3696,26696,22140.24805,
3697,26697,22052.7207,
3698,26698,22264.42188,
3699,26699,22579.66797,
3700,26700,22510.74609,
3701,26701,21828.89648,
3702,26702,20795.07813,
3703,26703,19992.07617,
3704,26704,19679.26758,
3705,26705,19218.98047,
3706,26706,17670.4707,
3707,26707,15128.5498,
3708,26708,12791.81445,
3709,26709,11569.82227,
3710,26710,11389.14551,
3711,26711,11916.0918,
3712,26712,13186.04883,
3713,26713,15253,
3714,26714,17664.29297,
3715,26715,19730.54883,
3716,26716,21230.20703,
3717,26717,22485.42969,
3718,26718,23927.41797,
3719,26719,25583.77148,
3720,26720,26693.87695,
3721,26721,26581.74609,
3722,26722,25833.35938,
3723,26723,25390.11328,
3724,26724,25138.04688,
3725,26725,24392.60352,
3726,26726,22974.81836,
3727,26727,21322.32813,
3728,26728,20015.45703,
3729,26729,19344.77734,
3730,26730,19136.70313,
3731,26731,18912.86133,
3732,26732,18402.43164,
3733,26733,17905.41211,
3734,26734,17910.22656,
3735,26735,18372.08789,
3736,26736,18590.21094,
3737,26737,17925.56836,
3738,26738,16426.93164,
3739,26739,14689.94824,
3740,26740,13436.43262,
3741,26741,13097.30273,
3742,26742,13453.2998,
3743,26743,13808.67383,
3744,26744,13660.78125,
3745,26745,13023.75293,
3746,26746,12164.64941,
3747,26747,11343.22656,
3748,26748,10700.02344,
3749,26749,10240.31055,
3750,26750,9968.185547,
3751,26751,9898.553711,
3752,26752,9925.938477,
3753,26753,9831.420898,
3754,26754,9507.447266,
3755,26755,9178.87207,
3756,26756,9242.691406,
3757,26757,9816.399414,
3758,26758,10593.54297,
3759,26759,11169.38477,
3760,26760,11364.15625,
3761,26761,11298.99707,
3762,26762,11314.81055,
3763,26763,11742.95703,
3764,26764,12509.87305,
3765,26765,13031.33301,
3766,26766,12899.97754,
3767,26767,12412.75195,
3768,26768,12089.64648,
3769,26769,12103.30664,
3770,26770,12331.11133,
3771,26771,12734.05566,
3772,26772,13438.34082,
3773,26773,14378.37988,
3774,26774,15162.21875,
3775,26775,15307.51367,
3776,26776,14573.94629,
3777,26777,13357.86914,
3778,26778,12558.16406,
3779,26779,12759.91113,
3780,26780,13749.58398,
3781,26781,14774.54297,
3782,26782,15180.66211,
3783,26783,14873.74609,
3784,26784,14153.84375,
3785,26785,13327.51563,
3786,26786,12550.26172,
3787,26787,11887.08008,
3788,26788,11471.61035,
3789,26789,11459.50391,
3790,26790,11802.80469,
3791,26791,12217.07324,
3792,26792,12453.72559,
3793,26793,12454.8457,
3794,26794,12177.99121,
3795,26795,11584.7373,
3796,26796,10804.37891,
3797,26797,10044.39844,
3798,26798,9394.949219,
3799,26799,8857.166992,
3800,26800,8470.301758,
3801,26801,8260.873047,
3802,26802,8140.833008,
3803,26803,8009.920898,
3804,26804,7919.933105,
3805,26805,8026.669434,
3806,26806,8419.146484,
3807,26807,9005.230469,
3808,26808,9490.024414,
3809,26809,9593.56543,
3810,26810,9326.96875,
3811,26811,8957.109375,
3812,26812,8789.532227,
3813,26813,8937.019531,
3814,26814,9221.9375,
3815,26815,9359.060547,
3816,26816,9173.728516,
3817,26817,8702.157227,
3818,26818,8213.711914,
3819,26819,8041.897461,
3820,26820,8342.467773,
3821,26821,9097.162109,
3822,26822,10182.32617,
3823,26823,11299.18652,
3824,26824,12056.06445,
3825,26825,12230.82324,
3826,26826,11929.30273,
3827,26827,11488.61719,
3828,26828,11169.02832,
3829,26829,10892.10254,
3830,26830,10313.69238,
3831,26831,9281.796875,
3832,26832,8195.260742,
3833,26833,7733.066406,
3834,26834,8234.606445,
3835,26835,9336.803711,
3836,26836,10188.15234,
3837,26837,10186.13672,
3838,26838,9449.12207,
3839,26839,8512.333008,
3840,26840,7856.525391,
3841,26841,7749.083984,
3842,26842,8266.243164,
3843,26843,9314.586914,
3844,26844,10623.15234,
3845,26845,11734.56152,
3846,26846,12120.25293,
3847,26847,11598.42969,
3848,26848,10568.29688,
3849,26849,9541.960938,
3850,26850,8662.571289,
3851,26851,7832.213867,
3852,26852,7048.239258,
3853,26853,6501.313965,
3854,26854,6364.790527,
3855,26855,6567.63916,
3856,26856,6869.637207,
3857,26857,7055.371582,
3858,26858,7043.819824,
3859,26859,6957.189941,
3860,26860,7025.8125,
3861,26861,7338.54541,
3862,26862,7758.041504,
3863,26863,8063.042969,
3864,26864,8031.91748,
3865,26865,7493.866699,
3866,26866,6583.917969,
3867,26867,5782.15918,
3868,26868,5460.320801,
3869,26869,5581.137695,
3870,26870,5892.933594,
3871,26871,6202.750977,
3872,26872,6405.657227,
3873,26873,6439.654297,
3874,26874,6317.195313,
3875,26875,6073.320313,
3876,26876,5701.485352,
3877,26877,5242.294922,
3878,26878,4818.504883,
3879,26879,4524.882324,
3880,26880,4388.128906,
3881,26881,4425.095215,
3882,26882,4644.758301,
3883,26883,4972.942871,
3884,26884,5245.27832,
3885,26885,5338.453125,
3886,26886,5252.394043,
3887,26887,5064.879883,
3888,26888,4927.83252,
3889,26889,5064.921387,
3890,26890,5621.336426,
3891,26891,6494.059082,
3892,26892,7351.827148,
3893,26893,7853.352051,
3894,26894,7890.631836,
3895,26895,7624.905273,
3896,26896,7271.397949,
3897,26897,6943.882813,
3898,26898,6727.680664,
3899,26899,6682.344727,
3900,26900,6716.618164,
3901,26901,6655.969727,
3902,26902,6501.217773,
3903,26903,6457.967773,
3904,26904,6610.53418,
3905,26905,6790.424316,
3906,26906,6813.488281,
3907,26907,6656.723633,
3908,26908,6433.895508,
3909,26909,6198.768066,
3910,26910,5850.584473,
3911,26911,5372.716309,
3912,26912,4952.430664,
3913,26913,4745.461914,
3914,26914,4721.06543,
3915,26915,4800.928711,
3916,26916,4991.269043,
3917,26917,5297.677734,
3918,26918,5650.53125,
3919,26919,6027.251465,
3920,26920,6493.497559,
3921,26921,6996.598633,
3922,26922,7288.643555,
3923,26923,7180.958984,
3924,26924,6727.99707,
3925,26925,6101.781738,
3926,26926,5469.434082,
3927,26927,5021.809082,
3928,26928,4915.002441,
3929,26929,5103.440918,
3930,26930,5362.03418,
3931,26931,5522.451172,
3932,26932,5581.630371,
3933,26933,5574.946289,
3934,26934,5445.479492,
3935,26935,5107.507813,
3936,26936,4585.163574,
3937,26937,4015.841309,
3938,26938,3603.793945,
3939,26939,3560.457031,
3940,26940,3963.76416,
3941,26941,4660.34375,
3942,26942,5311.957031,
3943,26943,5607.086426,
3944,26944,5531.419922,
3945,26945,5371.784668,
3946,26946,5431.500977,
3947,26947,5806.214355,
3948,26948,6351.478027,
3949,26949,6789.832031,
3950,26950,6927.925781,
3951,26951,6828.166504,
3952,26952,6669.382324,
3953,26953,6479.873047,
3954,26954,6245.958496,
3955,26955,6112.187012,
3956,26956,6162.717285,
3957,26957,6197.250977,
3958,26958,5971.243652,
3959,26959,5545.826172,
3960,26960,5254.914063,
3961,26961,5408.29541,
3962,26962,6097.172852,
3963,26963,7164.228516,
3964,26964,8207.37207,
3965,26965,8703.629883,
3966,26966,8438.446289,
3967,26967,7787.40625,
3968,26968,7284.418457,
3969,26969,7033.246094,
3970,26970,6812.898438,
3971,26971,6576.749023,
3972,26972,6506.988281,
3973,26973,6650.313477,
3974,26974,6803.515137,
3975,26975,6783.299805,
3976,26976,6617.275879,
3977,26977,6424.320801,
3978,26978,6221.985352,
3979,26979,5960.225098,
3980,26980,5728.574219,
3981,26981,5712.165527,
3982,26982,5892.851563,
3983,26983,6037.692871,
3984,26984,5996.264648,
3985,26985,5811.407227,
3986,26986,5560.114258,
3987,26987,5257.616211,
3988,26988,4949.382813,
3989,26989,4776.32959,
3990,26990,4867.92627,
3991,26991,5222.817383,
3992,26992,5726.260254,
3993,26993,6202.030273,
3994,26994,6451.898926,
3995,26995,6382.212402,
3996,26996,6054.893555,
3997,26997,5536.421387,
3998,26998,4899.699219,
3999,26999,4374.607422,
4000,27000,4184.568848,
4001,27001,4273.366699,
4002,27002,4434.241211,
4003,27003,4602.378906,
4004,27004,4826.00293,
4005,27005,5079.268066,
4006,27006,5268.431641,
4007,27007,5333.812988,
4008,27008,5275.550781,
4009,27009,5164.141602,
4010,27010,5117.54248,
4011,27011,5156.065918,
4012,27012,5143.135742,
4013,27013,5002.566406,
4014,27014,4886.869629,
4015,27015,4982.055664,
4016,27016,5267.397461,
4017,27017,5566.175293,
4018,27018,5688.996094,
4019,27019,5526.266113,
4020,27020,5135.281738,
4021,27021,4688.754883,
4022,27022,4329.555664,
4023,27023,4135.323242,
4024,27024,4119.144531,
4025,27025,4203.614746,
4026,27026,4260.070801,
4027,27027,4218.367676,
4028,27028,4150.401855,
4029,27029,4219.364746,
4030,27030,4504.946289,
4031,27031,4881.253418,
4032,27032,5179.389648,
4033,27033,5423.518555,
4034,27034,5689.379395,
4035,27035,5905.266602,
4036,27036,6018.411133,
4037,27037,6129.653809,
4038,27038,6343.533203,
4039,27039,6690.550293,
4040,27040,7187.01416,
4041,27041,7791.662109,
4042,27042,8396.185547,
4043,27043,8893.003906,
4044,27044,9112.182617,
4045,27045,8858.31543,
4046,27046,8222.602539,
4047,27047,7646.416992,
4048,27048,7456.081543,
4049,27049,7537.17041,
4050,27050,7631.729004,
4051,27051,7712.387695,
4052,27052,7878.258301,
4053,27053,8076.902344,
4054,27054,8090.521973,
4055,27055,7789.936035,
4056,27056,7371.478516,
4057,27057,7219.056152,
4058,27058,7522.70166,
4059,27059,8112.619141,
4060,27060,8644.113281,
4061,27061,8919.529297,
4062,27062,8998.759766,
4063,27063,9035.03125,
4064,27064,9080.505859,
4065,27065,9075.420898,
4066,27066,9012.705078,
4067,27067,8928.375977,
4068,27068,8706.643555,
4069,27069,8194.179688,
4070,27070,7489.785645,
4071,27071,6861.807129,
4072,27072,6453.302734,
4073,27073,6231.950195,
4074,27074,6170.487305,
4075,27075,6321.384766,
4076,27076,6671.832031,
4077,27077,7088.998047,
4078,27078,7474.581055,
4079,27079,7799.084961,
4080,27080,7951.379395,
4081,27081,7786.983887,
4082,27082,7430.89209,
4083,27083,7324.005859,
4084,27084,7807.69873,
4085,27085,8705.910156,
4086,27086,9414.710938,
4087,27087,9528.637695,
4088,27088,9218.097656,
4089,27089,8817.15918,
4090,27090,8370.852539,
4091,27091,7740.912598,
4092,27092,6950.979004,
4093,27093,6249.538574,
4094,27094,5747.621094,
4095,27095,5267.94043,
4096,27096,4726.445313,
4097,27097,4322.223633,
4098,27098,4230.257813,
4099,27099,4390.734863,
4100,27100,4696.950684,
4101,27101,5208.716309,
4102,27102,6028.00293,
4103,27103,7081.174805,
4104,27104,8095.887207,
4105,27105,8654.389648,
4106,27106,8409.798828,
4107,27107,7426.193848,
4108,27108,6185.439941,
4109,27109,5206.052734,
4110,27110,4710.486816,
4111,27111,4632.982422,
4112,27112,4804.86084,
4113,27113,5089.971191,
4114,27114,5509.390625,
4115,27115,6301.48584,
4116,27116,7633.493652,
4117,27117,9101.157227,
4118,27118,9909.577148,
4119,27119,9757.149414,
4120,27120,9045.858398,
4121,27121,8300.253906,
4122,27122,7855.53125,
4123,27123,7841.016602,
4124,27124,8123.173828,
4125,27125,8357.163086,
4126,27126,8261.869141,
4127,27127,7879.590332,
4128,27128,7525.83252,
4129,27129,7466.741699,
4130,27130,7702.450195,
4131,27131,8108.569336,
4132,27132,8580.474609,
4133,27133,8950.738281,
4134,27134,8981.386719,
4135,27135,8551.058594,
4136,27136,7864.81543,
4137,27137,7368.128418,
4138,27138,7286.20459,
4139,27139,7387.166504,
4140,27140,7369.780273,
4141,27141,7271.208008,
4142,27142,7286.32959,
4143,27143,7382.003906,
4144,27144,7378.469238,
4145,27145,7296.847168,
4146,27146,7260.208496,
4147,27147,7156.374512,
4148,27148,6811.683105,
4149,27149,6372.870117,
4150,27150,6144.027832,
4151,27151,6191.770996,
4152,27152,6368.102051,
4153,27153,6552.550293,
4154,27154,6683.148926,
4155,27155,6693.161133,
4156,27156,6596.845703,
4157,27157,6524.146484,
4158,27158,6565.910645,
4159,27159,6750.424805,
4160,27160,7169.001465,
4161,27161,7906.84375,
4162,27162,8804.78125,
4163,27163,9403.530273,
4164,27164,9322.94043,
4165,27165,8661.326172,
4166,27166,7815.717773,
4167,27167,7106.925781,
4168,27168,6712.339844,
4169,27169,6685.916992,
4170,27170,6948.22998,
4171,27171,7346.95459,
4172,27172,7698.945313,
4173,27173,7872.665527,
4174,27174,7945.532227,
4175,27175,8104.966797,
4176,27176,8386.958984,
4177,27177,8676.540039,
4178,27178,8904.260742,
4179,27179,9121.634766,
4180,27180,9364.467773,
4181,27181,9590.892578,
4182,27182,9757.294922,
4183,27183,9759.125977,
4184,27184,9441.785156,
4185,27185,8888.757813,
4186,27186,8484.234375,
4187,27187,8492.237305,
4188,27188,8755.956055,
4189,27189,8923.859375,
4190,27190,8847.62793,
4191,27191,8644.761719,
4192,27192,8434.645508,
4193,27193,8182.891113,
4194,27194,7810.523438,
4195,27195,7398.57959,
4196,27196,7220.994141,
4197,27197,7479.01416,
4198,27198,8096.484863,
4199,27199,8929.255859,
4200,27200,10019.22461,
4201,27201,11383.7041,
4202,27202,12714.57617,
4203,27203,13540.61426,
4204,27204,13671.78906,
4205,27205,13384.68555,
4206,27206,13029.52637,
4207,27207,12648.6582,
4208,27208,12201.35254,
4209,27209,11842.43066,
4210,27210,11804.35938,
4211,27211,12158.08496,
4212,27212,12652.91992,
4213,27213,12722.33887,
4214,27214,11955.36523,
4215,27215,10590.4834,
4216,27216,9178.021484,
4217,27217,8070.713867,
4218,27218,7444.230469,
4219,27219,7361.482422,
4220,27220,7741.866211,
4221,27221,8343.68457,
4222,27222,8814.572266,
4223,27223,8943.610352,
4224,27224,8839.532227,
4225,27225,8784.175781,
4226,27226,8989.43457,
4227,27227,9518.449219,
4228,27228,10237.52344,
4229,27229,10755.90039,
4230,27230,10653.62305,
4231,27231,9911.121094,
4232,27232,9078.580078,
4233,27233,8911.088867,
4234,27234,9686.442383,
4235,27235,10834.70605,
4236,27236,11382.67969,
4237,27237,10840.79102,
4238,27238,9512.376953,
4239,27239,8067.36084,
4240,27240,7070.486816,
4241,27241,6774.259277,
4242,27242,7092.705566,
4243,27243,7663.095703,
4244,27244,8045.446289,
4245,27245,8050.480469,
4246,27246,7806.883789,
4247,27247,7489.868652,
4248,27248,7157.743164,
4249,27249,6828.004395,
4250,27250,6548.097168,
4251,27251,6357.698242,
4252,27252,6280.343262,
4253,27253,6351.995117,
4254,27254,6562.011719,
4255,27255,6770.428223,
4256,27256,6782.344727,
4257,27257,6582.805664,
4258,27258,6411.311523,
4259,27259,6507.350586,
4260,27260,6901.300781,
4261,27261,7460.88623,
4262,27262,7945.065918,
4263,27263,8084.390625,
4264,27264,7782.488281,
4265,27265,7197.411133,
4266,27266,6650.536621,
4267,27267,6434.295898,
4268,27268,6530.248047,
4269,27269,6606.427734,
4270,27270,6434.353516,
4271,27271,6098.38623,
4272,27272,5727.343262,
4273,27273,5315.504883,
4274,27274,4889.402832,
4275,27275,4606.677246,
4276,27276,4569.476563,
4277,27277,4670.62207,
4278,27278,4730.506836,
4279,27279,4688.943359,
4280,27280,4600.602539,
4281,27281,4542.402832,
4282,27282,4562.26123,
4283,27283,4677.687988,
4284,27284,4909.02832,
4285,27285,5300.981445,
4286,27286,5863.05127,
4287,27287,6479.842285,
4288,27288,6948.692383,
4289,27289,7143.319336,
4290,27290,7144.630371,
4291,27291,7173.200195,
4292,27292,7382.584961,
4293,27293,7746.884766,
4294,27294,8067.989258,
4295,27295,8097.016602,
4296,27296,7688.104004,
4297,27297,6866.258301,
4298,27298,5901.624512,
4299,27299,5209.125977,
4300,27300,5048.23584,
4301,27301,5430.46875,
4302,27302,6201.012695,
4303,27303,7014.409668,
4304,27304,7396.976074,
4305,27305,7087.849609,
4306,27306,6244.997559,
4307,27307,5276.59375,
4308,27308,4532.96875,
4309,27309,4084.19458,
4310,27310,3834.89502,
4311,27311,3808.089355,
4312,27312,4106.047852,
4313,27313,4658.063477,
4314,27314,5217.873535,
4315,27315,5598.269043,
4316,27316,5799.179199,
4317,27317,5931.311035,
4318,27318,6037.525879,
4319,27319,6008.777344,
4320,27320,5773.589844,
4321,27321,5484.964355,
4322,27322,5388.782227,
4323,27323,5585.369141,
4324,27324,5975.875977,
4325,27325,6373.73291,
4326,27326,6646.733887,
4327,27327,6813.993164,
4328,27328,6924.92334,
4329,27329,6841.882813,
4330,27330,6390.743652,
4331,27331,5651.679688,
4332,27332,4887.17041,
4333,27333,4299.505859,
4334,27334,3937.441895,
4335,27335,3763.505371,
4336,27336,3730.771973,
4337,27337,3747.381104,
4338,27338,3673.425537,
4339,27339,3456.160889,
4340,27340,3203.993896,
4341,27341,3091.715576,
